ID,Type,Name,SKU,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpm_gtin_code,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
,simple,Fix Test Kit,Fix80051U,1,0,visible,<p>Manufacturer: CS Unitec</p>,"<p align=""left""><span style=""font-family: arial,helvetica,sans-serif; font-size: large;"">Includes: </span><br /><br /><span style=""font-family: arial,helvetica,sans-serif; font-size: large;"">FIX Hook &amp; Loop backing disc with PUR foam</span><br /><br /><span style=""font-family: arial,helvetica,sans-serif; font-size: large;""> FIX fleece discs,</span></p>
<p align=""left""><span style=""font-family: arial,helvetica,sans-serif; font-size: large;"">FIX SuperPolish discs</span><br /><br /><span style=""font-family: arial,helvetica,sans-serif; font-size: large;"">FIX TZ Pyramid disc, mini polishing compounds</span><br /><br /></p>
<p><span style=""font-size: large;"">Lime powder in a practical dispenser.</span></p>",,,taxable,,1,,,0,0,0.0,,,,1,,,238.9500,VARILEX WSF 1800 > Tool and Kits,,,http://localhost:8000/wp-content/uploads/2019/10/FixTestKit.jpg,,,,,,,,0,80051U,,,,,,,,,,,,,
,simple,"Komelon Self Lock Tape Measure 25' x 1""",KOMTMSL2825,1,0,visible,<p>Manufacturer: Komelon</p>,"This is it! This is what everyone has been talking about--the Self-lock tape measure. This revolutionary Komelon tape measure functions like they always should have. With Komelon's Self-Lock tape measures, all you have to do is pull the blade out, let it go, and the blade stays out! To safely retract the blade, press the top button and control the speed of return. ""These are the absolute EASIEST tape measures I've ever used"" said Russ on Amazon.com, ""I have every size."" This 25' Self-Lock has a nylon coated blade and its case is ergonomically designed for user comfort. Be careful! Once you try the Self-Lock you may never use another.",,,taxable,,1,,,0,0,2.0,,,,1,,,14.0000,Tape Measures,,,http://localhost:8000/wp-content/uploads/2019/10/KomelonSelfLockTapeMeasure25x1.jpg,,,,,,,,0,SL2825,,,,,,,,,,,,,
,simple,"Komelon Mag Grip Tape Measure 25' x 1""",KOMTM7425,1,0,visible,<p>Manufacturer: Komelon</p>,The MagGrip is the most experienced magnetic tape measure Komelon offers. This is the tape measure that changed the industry as it introduced the magnetic tip. More than 10 years ago Komelon was the first to offer the innovative magnetic tip and we did it with the MagGrip. This 25' x 1'' compact tape measure fits perfectly in the users hand and is protected by a thick rubber jacket. The flared end hook will stick to any metallic surface with its strong magnets and the large read numbers on the blade are protected by Komelon's nylon coating. The MagGrip has proven durability throughout its lifetime and will continue to serve you for many years to come.,,,taxable,,1,,,0,0,2.0,,,,1,,,19.9000,Tape Measures,,,http://localhost:8000/wp-content/uploads/2019/10/KomelonMagGripTapeMeasure25x1.jpg,,,,,,,,0,7425,,,,,,,,,,,,,
,simple,"Komelon Monster Mag Grip Tape Measure 25' x 1""",KOMTM7125,1,0,visible,<p>Manufacturer: Komelon</p>,"Komelon's 25' Monster MagGrip may not be daunting in size but the number of features is extraordinary. This tape has it all, including a magnetic dual end hook allowing for easier one person measurement, double sided printing to provide precise marking, and the Monster MagGrip's blade is nylon coated for maximum durability. This tape is a must have for anyone working with or around metal because it makes the job easier. This 25' magnetic tape measure is strong, versatile, and extremely durable--what more would you need in a Monster? Oh, it looks pretty mean too.",,,taxable,,1,,,0,0,2.0,,,,1,,,22.2000,Tape Measures,,,http://localhost:8000/wp-content/uploads/2019/10/KomelonMonsterMagGripTapeMeasure25x1.jpg,,,,,,,,0,7125,,,,,,,,,,,,,
,simple,"Komelon Monster Mag Grip Tape Measure 30' x 1""",KOMTM7130,1,0,visible,<p>Manufacturer: Komelon</p>,"Komelon's 30' Monster MagGrip may not be daunting in size but the number of features is extraordinary. This tape has it all, including a magnetic dual end hook allowing for easier one person measurement, double sided printing to provide precise marking, and the Monster MagGrip's blade is nylon coated for maximum durability. This tape is a must have for anyone working with or around metal because it makes the job easier. This 30' magnetic tape measure is strong, versatile, and extremely durable--what more would you need in a Monster? Oh, it looks pretty mean too.",,,taxable,,1,,,0,0,2.0,,,,1,,,24.6000,Tape Measures,,,http://localhost:8000/wp-content/uploads/2019/10/KomelonMonsterMagGripTapeMeasure30x1.jpg,,,,,,,,0,7130,,,,,,,,,,,,,
,simple,MDM-40  Compact Portable Magnetic Drill,MDM40,1,0,visible,<p>Manufacturer: CS Unitec</p>,,,,taxable,,1,,,0,0,35.0,,,,1,,,830.0000,"Portable Magnetic Drills, Annular Cutters & Step Drill Kits > CS Unitec Portable Magnetic Drills and Drill Accessories > CS Unitec Portable Magnetic Drills",,,http://localhost:8000/wp-content/uploads/2019/10/MDM-40CompactPortableMagneticDrill.jpg,,,,,,,,0,MDM 40,,,,,,,,,,,,,
,simple,MAB 455  Portable Magnetic Drill,MAB455,1,0,visible,<p>Manufacturer: CS Unitec</p>,,,,taxable,,1,,,0,0,34.0,,,,1,,,1953.0000,"Portable Magnetic Drills, Annular Cutters & Step Drill Kits > CS Unitec Portable Magnetic Drills and Drill Accessories > CS Unitec Portable Magnetic Drills",,,http://localhost:8000/wp-content/uploads/2019/10/MAB455PortableMagneticDrill.jpg,,,,,,,,0,MAB455,,,,,,,,,,,,,
,simple,MAB 155 Low Profile Portable Magnetic Drill,MAB155,1,0,visible,<p>Manufacturer: CS Unitec</p>,,,,taxable,,1,,,0,0,34.0,,,,1,,,1373.0000,"Portable Magnetic Drills, Annular Cutters & Step Drill Kits > CS Unitec Portable Magnetic Drills and Drill Accessories > CS Unitec Portable Magnetic Drills",,,http://localhost:8000/wp-content/uploads/2019/10/MAB155LowProfilePortableMagneticDrill.jpg,,,,,,,,0,MAB155,,,,,,,,,,,,,
,simple,MAB 485  Reversible Portable Magnetic Drill,MAB485,1,0,visible,<p>Manufacturer: CS Unitec</p>,,,,taxable,,1,,,0,0,34.0,,,,1,,,2098.0000,"Portable Magnetic Drills, Annular Cutters & Step Drill Kits > CS Unitec Portable Magnetic Drills and Drill Accessories > CS Unitec Portable Magnetic Drills",,,http://localhost:8000/wp-content/uploads/2019/10/MAB485ReversiblePortableMagneticDrill.jpg,,,,,,,,0,MAB485,,,,,,,,,,,,,
,simple,MAB 525  High-power Portable Magnetic Drill,MAB525,1,0,visible,<p>Manufacturer: CS Unitec</p>,,,,taxable,,1,,,0,0,39.0,,,,1,,,2461.0000,"Portable Magnetic Drills, Annular Cutters & Step Drill Kits > CS Unitec Portable Magnetic Drills and Drill Accessories > CS Unitec Portable Magnetic Drills",,,http://localhost:8000/wp-content/uploads/2019/10/MAB525High-powerPortableMagneticDrill.jpg,,,,,,,,0,MAB525,,,,,,,,,,,,,
,simple,MAB 825  Portable Magnetic Drill,MAB825,1,0,visible,<p>Manufacturer: CS Unitec</p>,,,,taxable,,1,,,0,0,60.0,,,,1,,,3078.0000,"Portable Magnetic Drills, Annular Cutters & Step Drill Kits > CS Unitec Portable Magnetic Drills and Drill Accessories > CS Unitec Portable Magnetic Drills",,,http://localhost:8000/wp-content/uploads/2019/10/MAB825PortableMagneticDrill.jpg,,,,,,,,0,MAB825,,,,,,,,,,,,,
,simple,MAB 845  Portable Magnetic Drill with Swivel Base,MAB845,1,0,visible,<p>Manufacturer: CS Unitec</p>,,,,taxable,,1,,,0,0,60.0,,,,1,,,3271.0000,"Portable Magnetic Drills, Annular Cutters & Step Drill Kits > CS Unitec Portable Magnetic Drills and Drill Accessories > CS Unitec Portable Magnetic Drills",,,http://localhost:8000/wp-content/uploads/2019/10/MAB845PortableMagneticDrillwithSwivelBase.jpg,,,,,,,,0,MAB 845,,,,,,,,,,,,,
,simple,MAB 1300  Portable Magnetic Drill,MAB1300,1,0,visible,<p>Manufacturer: CS Unitec</p>,,,,taxable,,1,,,0,0,150.0,,,,1,,,5335.0000,"Portable Magnetic Drills, Annular Cutters & Step Drill Kits > CS Unitec Portable Magnetic Drills and Drill Accessories > CS Unitec Portable Magnetic Drills",,,http://localhost:8000/wp-content/uploads/2019/10/MAB1300PortableMagneticDrill.jpg,,,,,,,,0,MAB1300,,,,,,,,,,,,,
,simple,PTX Cotton Wheel,PTXCS2410,1,0,visible,<p>Manufacturer: CS Unitec</p>,"<span style=""font-size: large;""><span style=""font-size: large;""></span>Cotton Buffing Wheel Cotton yarn wheel for use with compounds. Produces a very bright high mirror finish. Use on flat, contoured or irregular surfaces. 3-1/2"" dia. x 4"" wide</span>",,,taxable,,1,,,0,0,2.0,,,,1,,,55.5000,PTX ECO Smart > Abrasives,,,http://localhost:8000/wp-content/uploads/2019/10/PTXCottonWheel.jpg,,,,,,,,0,CS2410,,,,,,,,,,,,,
,simple,MultiMax Stationary Grinding Machine,MM30402,1,0,visible,<p>Manufacturer: CS Unitec</p>,"<table class=""t_specs"">
<tbody>
<tr><th colspan=""2"">MULTI-MAX Specifications</th></tr>
<tr>
<td style=""color: #018651;""><b>Order Number</b></td>
<td><span class=""orderno""><strong>30402</strong></span> &nbsp;</td>
</tr>
<tr class=""alt1"">
<td style=""color: #018651;""><b>Power</b></td>
<td>220 - 240V 3-Phase</td>
</tr>
<tr>
<td style=""color: #018651;""><b>Speed</b></td>
<td>2,800 RPM</td>
</tr>
<tr class=""alt1"">
<td style=""color: #018651;""><b>Abrasive Diameters</b></td>
<td>4"" to 7""</td>
</tr>
<tr>
<td style=""color: #018651;""><b>Disc Mounting</b></td>
<td>5/8""-11 UNC or 7/8"" arbor</td>
</tr>
<tr class=""alt1"">
<td style=""color: #018651;""><b>Wheel Mounting</b></td>
<td>Hollow core or Keyway</td>
</tr>
<tr>
<td style=""color: #018651;""><b>Weight</b></td>
<td>5.2 lbs.</td>
</tr>
<tr class=""alt1"">
<td style=""color: #018651;""><b>Standard Equipment</b></td>
<td>Multi-Max Tool, 220V <br /> PTX Flap Wheel, 80 grit (2) <br /> PTX Interleaf, 180 grit (1) <br /> Mini polishing pastes, white (<span class=""orderno"">P/N 40013</span>) <br /> &nbsp;&nbsp;&nbsp; and blue (<span class=""orderno"">P/N 40014</span>) <br /> Spacer ring set (1) <br /> Flat flap disc, 80 grit (1 <span class=""orderno"">P/N 36080</span>) <br /> FIX backing pad, 80 grit (1 <span class=""orderno"">P/N 80115U</span>) <br /> FIX Zirconium discs, 40, 60, 80, 120 grit (1 ea.) <br /> FIX TZ Pyramid discs, 400, 600, 1200 grit (1 ea.) <br /> FIX Super Polish disc (1 <span class=""orderno"">P/N 80715N</span>)</td>
</tr>
<tr>
<td style=""color: #018651;""><b>Replacement Discs</b></td>
<td>Flat flap disc, 60 grit (1 <span class=""orderno"">P/N 36060</span>) <br /> Flat flap disc, 80 grit (1 <span class=""orderno"">P/N 36080</span>) <br /> Flat flap disc, 120 grit (1 <span class=""orderno"">P/N 36120</span>)</td>
</tr>
<tr class=""last"">
<td colspan=""2""></td>
</tr>
<tr>
<td colspan=""2""></td>
</tr>
</tbody>
</table>
<p><img width=""283"" height=""161"" alt=""MULTI-MAX Accessories"" src=""http://www.csunitec.com/images/surfin/multimax-accessories.jpg"" /></p>
<strong></strong>",,,taxable,,1,,,0,0,0.0,,,,1,,,2307.0000,PTX ECO Smart > Tools and Kits,,,http://localhost:8000/wp-content/uploads/2019/10/MultiMaxStationaryGrindingMachine.jpg,,,,,,,,0,30402,,,,,,,,,,,,,
,simple,"Metabo 4-1/2""  Professional Series Angle Grinder W 9-115",MBW9-115,1,0,visible,<p>Manufacturer: Metabo</p>,"<p><span style=""font-size: medium;""><strong><span style=""font-size: large;"">Metabo 4-1/2""&nbsp; Professional Series Angle Grinder</span><br /><br /></strong><span style=""font-size: small;""><strong><span style=""font-size: medium;"">Details/Features<br /></span></strong></span></span></p>
<ul>
<li><span style=""font-size: small;"">Low fatigue as never before: compact angle grinder with smallest handle circumference in its class for perfect ergonomics.</span></li>
<li><span style=""font-size: small;"">New, patent-pending Metabo Long-life motor with up to 50% more torque and up to 20% higher overload capacity for quicker material removal and longer service life</span></li>
<li><span style=""font-size: small;"">Now even faster: M-Quick System for tool-free disc change at the touch of a button by means of M-Quick flange nut</span></li>
<li><span style=""font-size: small;"">Tool-free adjustable guard; twist-proof</span></li>
<li><span style=""font-size: small;"">Metabo S-automatic Torque Limiting Clutch: minimises kick-back to the lowest level when the disc jams unexpectedly - for maximum user protection and swift progress</span></li>
<li><span style=""font-size: small;"">Restart protection: prevents unintentional start-up after power supply interruption</span></li>
<li><span style=""font-size: small;"">Gear housing can be mounted turned in 90&deg; steps for left-handed operation or cutting</span></li>
<li><span style=""font-size: small;"">Auto-stop carbon brushes to protect the motor</span></li>
<li><span style=""font-size: small;"">Suitable for 120 Volt direct current (DC)</span></li>
</ul>",,,taxable,,1,,,0,0,6.0,,,,1,,,94.9900,Power Tools > Angle and Die Grinders,,,http://localhost:8000/wp-content/uploads/2019/10/Metabo4-12ProfessionalSeriesAngleGrinderW9-115.jpg,,,,,,,,0,600354420,,,,,,,,,,,,,
,simple,Simpson CDT10S Manual Adhesive Dispensing Tool,SIMCDT10S,1,0,visible,<p>Manufacturer: Simpson Strong-Tie</p>,"<span style=""color: black; line-height: 107%; font-family: 'Arial',sans-serif; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""><span style=""color: black; line-height: 107%; font-family: 'Arial',sans-serif; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">The CDT10S features a steel carriage for ultimate durability and is engineered for continuous, high-volume use. The CDT10S also features double-gripping plates that help extend tool life.<br /><br /><img width=""354"" height=""289"" alt=""EPOXY-TIE TOOLS"" src=""http://www.strongtie.com/graphics/anchorsystems/catalog/tables/accessories_epoxy-dispensers.gif"" /></span></span><ol>
<li>Air supply attachment is 1/4-18 NPT (male) thread.</li>
<li>Recommended operating air pressure is between 80-100 psi.</li>
</ol>",,,taxable,,1,,,0,0,4.0,,,,1,,,44.9000,Chemical Anchoring > Dispensing Tools,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonCDT10SManualAdhesiveDispensingTool.jpg,,,,,,,,0,CDT10S,,,,,,,,,,,,,
,simple,Simpson EDT22S Manual Adhesive Dispensing Tool for 22 oz. Epoxy Adhesive Cartridges,SIMEDT22S,1,0,visible,<p>Manufacturer: Simpson Strong-Tie</p>,"<span style=""color: black; line-height: 107%; font-family: 'Arial',sans-serif; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""><span style=""color: black; line-height: 107%; font-family: 'Arial',sans-serif; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">The EDT22S epoxy adhesive tool features a steel carriage and is engineered for high-volume, continuous use. The tool can be easily convert from dispensing a 22 oz. 1:1 ratio cartridge to a 16.5 oz. 2:1 ratio cartridges.<br /><br /><img width=""354"" height=""289"" alt=""EPOXY-TIE TOOLS"" src=""http://www.strongtie.com/graphics/anchorsystems/catalog/tables/accessories_epoxy-dispensers.gif"" /></span></span><ol>
<li>Air supply attachment is 1/4-18 NPT (male) thread.</li>
<li>Recommended operating air pressure is between 80-100 psi.</li>
</ol>",,,taxable,,1,,,0,0,6.0,,,,1,,,104.8400,Chemical Anchoring > Dispensing Tools,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonEDT22SManualAdhesiveDispensingToolfor22ozEpoxyAdhesiveCartridges.jpg,,,,,,,,0,EDT22S,,,,,,,,,,,,,
,simple,Simpson EDTA22CKT Battery-Powered Dispensing Tool for 22 oz. Epoxy Adhesive Cartridges,SIMEDTA22CKT,1,0,visible,<p>Manufacturer: Simpson Strong-Tie</p>,"<span style=""color: black; line-height: 107%; font-family: 'Arial',sans-serif; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""><span style=""color: black; line-height: 107%; font-family: 'Arial',sans-serif; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">The EDTA22C offers power dispensing of 22 oz., 1:1 ratio, dual-cartridge adhesives without the need for a hose or compressor. The tool features dosage and rate control for maximum efficiency on the job. This heavy-duty dispensing tool is designed to work with Simpson Strong-Tie&reg; adhesive cartridges for trouble-free dispensing. The tool may be easily converted to dispense 16.5 oz., 2:1 ratio, dual-cartridge adhesives (conversion parts included).<br /><br /><img width=""354"" height=""289"" alt=""EPOXY-TIE TOOLS"" src=""http://www.strongtie.com/graphics/anchorsystems/catalog/tables/accessories_epoxy-dispensers.gif"" /></span></span><ol>
<li>Air supply attachment is 1/4-18 NPT (male) thread.</li>
<li>Recommended operating air pressure is between 80-100 psi.</li>
</ol>",,,taxable,,1,,,0,0,14.0,,,,1,,,1054.7200,Chemical Anchoring > Dispensing Tools,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonEDTA22CKTBattery-PoweredDispensingToolfor22ozEpoxyAdhesiveCartridges.jpg,,,,,,,,0,EDTA22CKT,,,,,,,,,,,,,
,simple,Simpson EDTA22P Pneumatic Dispensing Tool for 22 oz. Epoxy Adhesive Cartridges,SIMEDTA22P,1,0,visible,<p>Manufacturer: Simpson Strong-Tie</p>,"<span style=""color: black; line-height: 107%; font-family: 'Arial',sans-serif; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;""><span style=""color: black; line-height: 107%; font-family: 'Arial',sans-serif; font-size: 9pt; mso-fareast-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">The EDTA22P tool features an optional suitcase handle adapter for the ultimate in tool configuration and dispensing convenience. The suitcase option enables easier and time-saving ground-level doweling. The heavy duty tool comes with a custom, blow-molded plastic carrying case.<br /><br /><img width=""354"" height=""289"" alt=""EPOXY-TIE TOOLS"" src=""http://www.strongtie.com/graphics/anchorsystems/catalog/tables/accessories_epoxy-dispensers.gif"" /></span></span><ol>
<li>Air supply attachment is 1/4-18 NPT (male) thread.</li>
<li>Recommended operating air pressure is between 80-100 psi.</li>
</ol>",,,taxable,,1,,,0,0,16.0,,,,1,,,906.7800,Chemical Anchoring > Dispensing Tools,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonEDTA22PPneumaticDispensingToolfor22ozEpoxyAdhesiveCartridges.jpg,,,,,,,,0,EDTA22P,,,,,,,,,,,,,
